,Date,Close,Open,High,Low,PE,Ratio
12795,2010-11-01,1184.380005,1185.709961,1195.810059,1177.650024,21.7,15.88
12796,2010-11-02,1193.569946,1187.859985,1195.880005,1187.859985,21.7,15.88
12797,2010-11-03,1197.959961,1193.790039,1198.300049,1183.560059,21.7,15.88
12798,2010-11-04,1221.060059,1198.339966,1221.25,1198.339966,21.7,15.88
12799,2010-11-05,1225.849976,1221.199951,1227.079956,1220.290039,21.7,15.88
12800,2010-11-08,1223.25,1223.23999,1224.569946,1217.550049,21.7,15.88
12801,2010-11-09,1213.400024,1223.589966,1226.839966,1208.939941,21.7,15.88
12802,2010-11-10,1218.709961,1213.140015,1218.75,1204.329956,21.7,15.88
12803,2010-11-11,1213.540039,1213.040039,1215.449951,1204.48999,21.7,15.88
12804,2010-11-12,1199.209961,1209.069946,1210.5,1194.079956,21.7,15.88
12805,2010-11-15,1197.75,1200.439941,1207.430054,1197.150024,21.7,15.88
12806,2010-11-16,1178.339966,1194.790039,1194.790039,1173.0,21.7,15.88
12807,2010-11-17,1178.589966,1178.329956,1183.560059,1175.819946,21.7,15.88
12808,2010-11-18,1196.689941,1183.75,1200.290039,1183.75,21.7,15.88
12809,2010-11-19,1199.72998,1196.119995,1199.969971,1189.439941,21.7,15.88
12810,2010-11-22,1197.839966,1198.069946,1198.939941,1184.579956,21.7,15.88
12811,2010-11-23,1180.72998,1192.51001,1192.51001,1176.910034,21.7,15.88
12812,2010-11-24,1198.349976,1183.699951,1198.619995,1183.699951,21.7,15.88
12813,2010-11-26,1189.400024,1194.160034,1194.160034,1186.930054,21.7,15.88
12814,2010-11-29,1187.76001,1189.079956,1190.339966,1173.640015,21.7,15.88
12815,2010-11-30,1180.550049,1182.959961,1187.400024,1174.140015,21.7,15.88
12816,2010-12-01,1206.069946,1186.599976,1207.609985,1186.599976,22.4,16.05
12817,2010-12-02,1221.530029,1206.810059,1221.890015,1206.810059,22.4,16.05
12818,2010-12-03,1224.709961,1219.930054,1225.569946,1216.819946,22.4,16.05
12819,2010-12-06,1223.119995,1223.869995,1225.800049,1220.670044,22.4,16.05
12820,2010-12-07,1223.75,1227.25,1235.050049,1223.25,22.4,16.05
12821,2010-12-08,1228.280029,1225.02002,1228.930054,1219.5,22.4,16.05
12822,2010-12-09,1233.0,1230.140015,1234.709961,1226.849976,22.4,16.05
12823,2010-12-10,1240.400024,1233.849976,1240.400024,1232.579956,22.4,16.05
12824,2010-12-13,1240.459961,1242.52002,1246.72998,1240.339966,22.4,16.05
12825,2010-12-14,1241.589966,1241.839966,1246.589966,1238.170044,22.4,16.05
12826,2010-12-15,1235.22998,1241.579956,1244.25,1234.01001,22.4,16.05
12827,2010-12-16,1242.869995,1236.339966,1243.75,1232.849976,22.4,16.05
12828,2010-12-17,1243.910034,1243.630005,1245.810059,1239.869995,22.4,16.05
12829,2010-12-20,1247.079956,1245.76001,1250.199951,1241.51001,22.4,16.05
12830,2010-12-21,1254.599976,1249.430054,1255.819946,1249.430054,22.4,16.05
12831,2010-12-22,1258.839966,1254.939941,1259.390015,1254.939941,22.4,16.05
12832,2010-12-23,1256.77002,1257.530029,1258.589966,1254.050049,22.4,16.05
12833,2010-12-27,1257.540039,1254.660034,1258.430054,1251.47998,22.4,16.05
12834,2010-12-28,1258.51001,1259.099976,1259.900024,1256.219971,22.4,16.05
12835,2010-12-29,1259.780029,1258.780029,1262.599976,1258.780029,22.4,16.05
12836,2010-12-30,1257.880005,1259.439941,1261.089966,1256.319946,22.4,16.05
12837,2010-12-31,1257.640015,1256.76001,1259.339966,1254.189941,22.4,16.05
12838,2011-01-03,1271.869995,1257.619995,1276.170044,1257.619995,22.98,16.3
12839,2011-01-04,1270.199951,1272.949951,1274.119995,1262.660034,22.98,16.3
12840,2011-01-05,1276.560059,1268.780029,1277.630005,1265.359985,22.98,16.3
12841,2011-01-06,1273.849976,1276.290039,1278.170044,1270.430054,22.98,16.3
12842,2011-01-07,1271.5,1274.410034,1276.829956,1261.699951,22.98,16.3
12843,2011-01-10,1269.75,1270.839966,1271.52002,1262.180054,22.98,16.3
12844,2011-01-11,1274.47998,1272.579956,1277.25,1269.619995,22.98,16.3
12845,2011-01-12,1285.959961,1275.650024,1286.869995,1275.650024,22.98,16.3
12846,2011-01-13,1283.76001,1285.780029,1286.699951,1280.469971,22.98,16.3
12847,2011-01-14,1293.23999,1282.900024,1293.23999,1281.23999,22.98,16.3
12848,2011-01-18,1295.02002,1293.219971,1296.060059,1290.160034,22.98,16.3
12849,2011-01-19,1281.920044,1294.52002,1294.599976,1278.920044,22.98,16.3
12850,2011-01-20,1280.26001,1280.849976,1283.349976,1271.26001,22.98,16.3
12851,2011-01-21,1283.349976,1283.630005,1291.209961,1282.069946,22.98,16.3
12852,2011-01-24,1290.839966,1283.290039,1291.930054,1282.469971,22.98,16.3
12853,2011-01-25,1291.180054,1288.170044,1291.26001,1281.069946,22.98,16.3
12854,2011-01-26,1296.630005,1291.969971,1299.73999,1291.969971,22.98,16.3
12855,2011-01-27,1299.540039,1297.51001,1301.290039,1294.410034,22.98,16.3
12856,2011-01-28,1276.339966,1299.630005,1302.670044,1275.099976,22.98,16.3
12857,2011-01-31,1286.119995,1276.5,1287.170044,1276.5,22.98,16.3
12858,2011-02-01,1307.589966,1289.140015,1308.859985,1289.140015,23.49,16.52
12859,2011-02-02,1304.030029,1305.910034,1307.609985,1302.619995,23.49,16.52
12860,2011-02-03,1307.099976,1302.77002,1308.599976,1294.829956,23.49,16.52
12861,2011-02-04,1310.869995,1307.01001,1311.0,1301.670044,23.49,16.52
12862,2011-02-07,1319.050049,1311.849976,1322.849976,1311.849976,23.49,16.52
12863,2011-02-08,1324.569946,1318.76001,1324.869995,1316.030029,23.49,16.52
12864,2011-02-09,1320.880005,1322.47998,1324.540039,1314.890015,23.49,16.52
12865,2011-02-10,1321.869995,1318.130005,1322.780029,1311.73999,23.49,16.52
12866,2011-02-11,1329.150024,1318.660034,1330.790039,1316.079956,23.49,16.52
12867,2011-02-14,1332.319946,1328.72998,1332.959961,1326.900024,23.49,16.52
12868,2011-02-15,1328.01001,1330.430054,1330.430054,1324.609985,23.49,16.52
12869,2011-02-16,1336.319946,1329.51001,1337.609985,1329.51001,23.49,16.52
12870,2011-02-17,1340.430054,1334.369995,1341.5,1331.0,23.49,16.52
12871,2011-02-18,1343.01001,1340.380005,1344.069946,1338.119995,23.49,16.52
12872,2011-02-22,1315.439941,1338.910034,1338.910034,1312.329956,23.49,16.52
12873,2011-02-23,1307.400024,1315.439941,1317.910034,1299.550049,23.49,16.52
12874,2011-02-24,1306.099976,1307.089966,1310.910034,1294.26001,23.49,16.52
12875,2011-02-25,1319.880005,1307.339966,1320.609985,1307.339966,23.49,16.52
12876,2011-02-28,1327.219971,1321.609985,1329.380005,1320.550049,23.49,16.52
12877,2011-03-01,1306.329956,1328.640015,1332.089966,1306.140015,22.9,16.04
12878,2011-03-02,1308.439941,1305.469971,1314.189941,1302.579956,22.9,16.04
12879,2011-03-03,1330.969971,1312.369995,1332.280029,1312.369995,22.9,16.04
12880,2011-03-04,1321.150024,1330.72998,1331.079956,1312.589966,22.9,16.04
12881,2011-03-07,1310.130005,1322.719971,1327.680054,1303.98999,22.9,16.04
12882,2011-03-08,1321.819946,1311.050049,1325.73999,1306.859985,22.9,16.04
12883,2011-03-09,1320.02002,1319.920044,1323.209961,1312.27002,22.9,16.04
12884,2011-03-10,1295.109985,1315.719971,1315.719971,1294.209961,22.9,16.04
12885,2011-03-11,1304.280029,1293.430054,1308.349976,1291.98999,22.9,16.04
12886,2011-03-14,1296.390015,1301.189941,1301.189941,1286.369995,22.9,16.04
12887,2011-03-15,1281.869995,1288.459961,1288.459961,1261.119995,22.9,16.04
12888,2011-03-16,1256.880005,1279.459961,1280.910034,1249.050049,22.9,16.04
12889,2011-03-17,1273.719971,1261.609985,1278.880005,1261.609985,22.9,16.04
12890,2011-03-18,1279.209961,1276.709961,1288.880005,1276.180054,22.9,16.04
12891,2011-03-21,1298.380005,1281.650024,1300.579956,1281.650024,22.9,16.04
12892,2011-03-22,1293.77002,1298.290039,1299.349976,1292.699951,22.9,16.04
12893,2011-03-23,1297.540039,1292.189941,1300.51001,1284.050049,22.9,16.04
12894,2011-03-24,1309.660034,1300.609985,1311.339966,1297.73999,22.9,16.04
12895,2011-03-25,1313.800049,1311.800049,1319.180054,1310.150024,22.9,16.04
12896,2011-03-28,1310.189941,1315.449951,1319.73999,1310.189941,22.9,16.04
12897,2011-03-29,1319.439941,1309.369995,1319.449951,1305.26001,22.9,16.04
12898,2011-03-30,1328.26001,1321.890015,1331.73999,1321.890015,22.9,16.04
12899,2011-03-31,1325.829956,1327.439941,1329.77002,1325.030029,22.9,16.04
12900,2011-04-01,1332.410034,1329.47998,1337.849976,1328.890015,23.14,16.21
12901,2011-04-04,1332.869995,1333.560059,1336.73999,1329.099976,23.14,16.21
12902,2011-04-05,1332.630005,1332.030029,1338.209961,1330.030029,23.14,16.21
12903,2011-04-06,1335.540039,1335.939941,1339.380005,1331.089966,23.14,16.21
12904,2011-04-07,1333.51001,1334.819946,1338.800049,1326.560059,23.14,16.21
12905,2011-04-08,1328.170044,1336.160034,1339.459961,1322.939941,23.14,16.21
12906,2011-04-11,1324.459961,1329.01001,1333.77002,1321.060059,23.14,16.21
12907,2011-04-12,1314.160034,1321.959961,1321.959961,1309.51001,23.14,16.21
12908,2011-04-13,1314.410034,1314.030029,1321.349976,1309.189941,23.14,16.21
12909,2011-04-14,1314.52002,1311.130005,1316.790039,1302.420044,23.14,16.21
12910,2011-04-15,1319.680054,1314.540039,1322.880005,1313.680054,23.14,16.21
12911,2011-04-18,1305.140015,1313.349976,1313.349976,1294.699951,23.14,16.21
12912,2011-04-19,1312.619995,1305.98999,1312.699951,1303.969971,23.14,16.21
12913,2011-04-20,1330.359985,1319.119995,1332.660034,1319.119995,23.14,16.21
12914,2011-04-21,1337.380005,1333.22998,1337.48999,1332.829956,23.14,16.21
12915,2011-04-25,1335.25,1337.140015,1337.550049,1331.469971,23.14,16.21
12916,2011-04-26,1347.23999,1336.75,1349.550049,1336.75,23.14,16.21
12917,2011-04-27,1355.660034,1348.430054,1357.48999,1344.25,23.14,16.21
12918,2011-04-28,1360.47998,1353.859985,1361.709961,1353.599976,23.14,16.21
12919,2011-04-29,1363.609985,1360.140015,1364.560059,1358.689941,23.14,16.21
12920,2011-05-02,1361.219971,1365.209961,1370.579956,1358.589966,23.06,16.12
12921,2011-05-03,1356.619995,1359.76001,1360.839966,1349.52002,23.06,16.12
12922,2011-05-04,1347.319946,1355.900024,1355.900024,1341.5,23.06,16.12
12923,2011-05-05,1335.099976,1344.160034,1348.0,1329.170044,23.06,16.12
12924,2011-05-06,1340.199951,1340.23999,1354.359985,1335.579956,23.06,16.12
12925,2011-05-09,1346.290039,1340.199951,1349.439941,1338.640015,23.06,16.12
12926,2011-05-10,1357.160034,1348.339966,1359.439941,1348.339966,23.06,16.12
12927,2011-05-11,1342.079956,1354.51001,1354.51001,1336.359985,23.06,16.12
12928,2011-05-12,1348.650024,1339.390015,1351.050049,1332.030029,23.06,16.12
12929,2011-05-13,1337.77002,1348.689941,1350.469971,1333.359985,23.06,16.12
12930,2011-05-16,1329.469971,1334.77002,1343.329956,1327.319946,23.06,16.12
12931,2011-05-17,1328.97998,1326.099976,1330.420044,1318.51001,23.06,16.12
12932,2011-05-18,1340.680054,1328.540039,1341.819946,1326.589966,23.06,16.12
12933,2011-05-19,1343.599976,1342.400024,1346.819946,1336.359985,23.06,16.12
12934,2011-05-20,1333.27002,1342.0,1342.0,1330.670044,23.06,16.12
12935,2011-05-23,1317.369995,1333.069946,1333.069946,1312.880005,23.06,16.12
12936,2011-05-24,1316.280029,1317.699951,1323.719971,1313.869995,23.06,16.12
12937,2011-05-25,1320.469971,1316.359985,1325.859985,1311.800049,23.06,16.12
12938,2011-05-26,1325.689941,1320.640015,1328.51001,1314.410034,23.06,16.12
12939,2011-05-27,1331.099976,1325.689941,1334.619995,1325.689941,23.06,16.12
12940,2011-05-31,1345.199951,1331.099976,1345.199951,1331.099976,23.06,16.12
12941,2011-06-01,1314.550049,1345.199951,1345.199951,1313.709961,22.1,15.35
12942,2011-06-02,1312.939941,1314.550049,1318.030029,1305.609985,22.1,15.35
12943,2011-06-03,1300.160034,1312.939941,1312.939941,1297.900024,22.1,15.35
12944,2011-06-06,1286.170044,1300.26001,1300.26001,1284.719971,22.1,15.35
12945,2011-06-07,1284.939941,1286.310059,1296.219971,1284.73999,22.1,15.35
12946,2011-06-08,1279.560059,1284.630005,1287.040039,1277.420044,22.1,15.35
12947,2011-06-09,1289.0,1279.630005,1294.540039,1279.630005,22.1,15.35
12948,2011-06-10,1270.97998,1288.599976,1288.599976,1268.280029,22.1,15.35
12949,2011-06-13,1271.829956,1271.310059,1277.040039,1265.640015,22.1,15.35
12950,2011-06-14,1287.869995,1272.219971,1292.5,1272.219971,22.1,15.35
12951,2011-06-15,1265.420044,1287.869995,1287.869995,1261.900024,22.1,15.35
12952,2011-06-16,1267.640015,1265.530029,1274.109985,1258.069946,22.1,15.35
12953,2011-06-17,1271.5,1268.579956,1279.819946,1267.400024,22.1,15.35
12954,2011-06-20,1278.359985,1271.5,1280.420044,1267.560059,22.1,15.35
12955,2011-06-21,1295.52002,1278.400024,1297.619995,1278.400024,22.1,15.35
12956,2011-06-22,1287.140015,1295.47998,1298.609985,1286.790039,22.1,15.35
12957,2011-06-23,1283.5,1286.599976,1286.599976,1262.869995,22.1,15.35
12958,2011-06-24,1268.449951,1283.040039,1283.930054,1267.23999,22.1,15.35
12959,2011-06-27,1280.099976,1268.439941,1284.910034,1267.530029,22.1,15.35
12960,2011-06-28,1296.670044,1280.209961,1296.800049,1280.209961,22.1,15.35
12961,2011-06-29,1307.410034,1296.849976,1309.209961,1296.849976,22.1,15.35
12962,2011-06-30,1320.640015,1307.640015,1321.969971,1307.640015,22.1,15.35
12963,2011-07-01,1339.670044,1320.640015,1341.01001,1318.180054,22.61,15.61
12964,2011-07-05,1337.880005,1339.589966,1340.890015,1334.300049,22.61,15.61
12965,2011-07-06,1339.219971,1337.560059,1340.939941,1330.920044,22.61,15.61
12966,2011-07-07,1353.219971,1339.619995,1356.47998,1339.619995,22.61,15.61
12967,2011-07-08,1343.800049,1352.390015,1352.390015,1333.709961,22.61,15.61
12968,2011-07-11,1319.48999,1343.310059,1343.310059,1316.420044,22.61,15.61
12969,2011-07-12,1313.640015,1319.609985,1327.170044,1313.329956,22.61,15.61
12970,2011-07-13,1317.719971,1314.449951,1331.47998,1314.449951,22.61,15.61
12971,2011-07-14,1308.869995,1317.73999,1326.880005,1306.51001,22.61,15.61
12972,2011-07-15,1316.140015,1308.869995,1317.699951,1307.52002,22.61,15.61
12973,2011-07-18,1305.439941,1315.939941,1315.939941,1295.920044,22.61,15.61
12974,2011-07-19,1326.72998,1307.069946,1328.140015,1307.069946,22.61,15.61
12975,2011-07-20,1325.839966,1328.660034,1330.430054,1323.650024,22.61,15.61
12976,2011-07-21,1343.800049,1325.650024,1347.0,1325.650024,22.61,15.61
12977,2011-07-22,1345.02002,1343.800049,1346.099976,1336.949951,22.61,15.61
12978,2011-07-25,1337.430054,1344.319946,1344.319946,1331.089966,22.61,15.61
12979,2011-07-26,1331.939941,1337.390015,1338.51001,1329.589966,22.61,15.61
12980,2011-07-27,1304.890015,1331.910034,1331.910034,1303.48999,22.61,15.61
12981,2011-07-28,1300.670044,1304.839966,1316.319946,1299.160034,22.61,15.61
12982,2011-07-29,1292.280029,1300.119995,1304.160034,1282.859985,22.61,15.61
12983,2011-08-01,1286.939941,1292.589966,1307.380005,1274.72998,20.05,13.79
12984,2011-08-02,1254.050049,1286.560059,1286.560059,1254.030029,20.05,13.79
12985,2011-08-03,1260.339966,1254.25,1261.199951,1234.560059,20.05,13.79
12986,2011-08-04,1200.069946,1260.22998,1260.22998,1199.540039,20.05,13.79
12987,2011-08-05,1199.380005,1200.280029,1218.109985,1168.089966,20.05,13.79
12988,2011-08-08,1119.459961,1198.47998,1198.47998,1119.280029,20.05,13.79
12989,2011-08-09,1172.530029,1120.22998,1172.880005,1101.540039,20.05,13.79
12990,2011-08-10,1120.76001,1171.77002,1171.77002,1118.01001,20.05,13.79
12991,2011-08-11,1172.640015,1121.300049,1186.290039,1121.300049,20.05,13.79
12992,2011-08-12,1178.810059,1172.869995,1189.040039,1170.73999,20.05,13.79
12993,2011-08-15,1204.48999,1178.859985,1204.48999,1178.859985,20.05,13.79
12994,2011-08-16,1192.76001,1204.219971,1204.219971,1180.530029,20.05,13.79
12995,2011-08-17,1193.890015,1192.890015,1208.469971,1184.359985,20.05,13.79
12996,2011-08-18,1140.650024,1189.619995,1189.619995,1131.030029,20.05,13.79
12997,2011-08-19,1123.530029,1140.469971,1154.540039,1122.050049,20.05,13.79
12998,2011-08-22,1123.819946,1123.550049,1145.48999,1121.089966,20.05,13.79
12999,2011-08-23,1162.349976,1124.359985,1162.349976,1124.359985,20.05,13.79
13000,2011-08-24,1177.599976,1162.160034,1178.560059,1156.300049,20.05,13.79
13001,2011-08-25,1159.27002,1176.689941,1190.680054,1155.469971,20.05,13.79
13002,2011-08-26,1176.800049,1158.849976,1181.22998,1135.910034,20.05,13.79
13003,2011-08-29,1210.079956,1177.910034,1210.280029,1177.910034,20.05,13.79
13004,2011-08-30,1212.920044,1209.76001,1220.099976,1195.77002,20.05,13.79
13005,2011-08-31,1218.890015,1213.0,1230.709961,1209.349976,20.05,13.79
13006,2011-09-01,1204.420044,1219.119995,1229.290039,1203.849976,19.7,13.5
13007,2011-09-02,1173.969971,1203.900024,1203.900024,1170.560059,19.7,13.5
13008,2011-09-06,1165.23999,1173.969971,1173.969971,1140.130005,19.7,13.5
13009,2011-09-07,1198.619995,1165.849976,1198.619995,1165.849976,19.7,13.5
13010,2011-09-08,1185.900024,1197.97998,1204.400024,1183.339966,19.7,13.5
13011,2011-09-09,1154.22998,1185.369995,1185.369995,1148.369995,19.7,13.5
13012,2011-09-12,1162.27002,1153.5,1162.52002,1136.069946,19.7,13.5
13013,2011-09-13,1172.869995,1162.589966,1176.410034,1157.439941,19.7,13.5
13014,2011-09-14,1188.680054,1173.319946,1202.380005,1162.72998,19.7,13.5
13015,2011-09-15,1209.109985,1189.439941,1209.109985,1189.439941,19.7,13.5
13016,2011-09-16,1216.01001,1209.209961,1220.060059,1204.459961,19.7,13.5
13017,2011-09-19,1204.089966,1214.98999,1214.98999,1188.359985,19.7,13.5
13018,2011-09-20,1202.089966,1204.5,1220.390015,1201.290039,19.7,13.5
13019,2011-09-21,1166.76001,1203.630005,1206.300049,1166.209961,19.7,13.5
13020,2011-09-22,1129.560059,1164.550049,1164.550049,1114.219971,19.7,13.5
13021,2011-09-23,1136.430054,1128.819946,1141.719971,1121.359985,19.7,13.5
13022,2011-09-26,1162.949951,1136.910034,1164.189941,1131.069946,19.7,13.5
13023,2011-09-27,1175.380005,1163.319946,1195.859985,1163.319946,19.7,13.5
13024,2011-09-28,1151.060059,1175.390015,1184.709961,1150.400024,19.7,13.5
13025,2011-09-29,1160.400024,1151.73999,1175.869995,1139.930054,19.7,13.5
13026,2011-09-30,1131.420044,1159.930054,1159.930054,1131.339966,19.7,13.5
13027,2011-10-03,1099.22998,1131.209961,1138.98999,1098.920044,20.16,13.88
13028,2011-10-04,1123.949951,1097.420044,1125.119995,1074.77002,20.16,13.88
13029,2011-10-05,1144.030029,1124.030029,1146.069946,1115.680054,20.16,13.88
13030,2011-10-06,1164.969971,1144.109985,1165.550049,1134.949951,20.16,13.88
13031,2011-10-07,1155.459961,1165.030029,1171.400024,1150.26001,20.16,13.88
13032,2011-10-10,1194.890015,1158.150024,1194.910034,1158.150024,20.16,13.88
13033,2011-10-11,1195.540039,1194.599976,1199.23999,1187.300049,20.16,13.88
13034,2011-10-12,1207.25,1196.189941,1220.25,1196.189941,20.16,13.88
13035,2011-10-13,1203.660034,1206.959961,1207.459961,1190.579956,20.16,13.88
13036,2011-10-14,1224.579956,1205.650024,1224.609985,1205.650024,20.16,13.88
13037,2011-10-17,1200.859985,1224.469971,1224.469971,1198.550049,20.16,13.88
13038,2011-10-18,1225.380005,1200.75,1233.099976,1191.47998,20.16,13.88
13039,2011-10-19,1209.880005,1223.459961,1229.640015,1206.310059,20.16,13.88
13040,2011-10-20,1215.390015,1209.920044,1219.530029,1197.339966,20.16,13.88
13041,2011-10-21,1238.25,1215.390015,1239.030029,1215.390015,20.16,13.88
13042,2011-10-24,1254.189941,1238.719971,1256.550049,1238.719971,20.16,13.88
13043,2011-10-25,1229.050049,1254.189941,1254.189941,1226.790039,20.16,13.88
13044,2011-10-26,1242.0,1229.170044,1246.280029,1221.060059,20.16,13.88
13045,2011-10-27,1284.589966,1243.969971,1292.660034,1243.969971,20.16,13.88
13046,2011-10-28,1285.089966,1284.390015,1287.079956,1277.01001,20.16,13.88
13047,2011-10-31,1253.300049,1284.959961,1284.959961,1253.160034,20.16,13.88
13048,2011-11-01,1218.280029,1251.0,1251.0,1215.420044,20.35,14.1
13049,2011-11-02,1237.900024,1219.619995,1242.47998,1219.619995,20.35,14.1
13050,2011-11-03,1261.150024,1238.25,1263.209961,1234.810059,20.35,14.1
13051,2011-11-04,1253.22998,1260.819946,1260.819946,1238.920044,20.35,14.1
13052,2011-11-07,1261.119995,1253.209961,1261.699951,1240.75,20.35,14.1
13053,2011-11-08,1275.920044,1261.119995,1277.550049,1254.98999,20.35,14.1
13054,2011-11-09,1229.099976,1275.180054,1275.180054,1226.640015,20.35,14.1
13055,2011-11-10,1239.699951,1229.589966,1246.219971,1227.699951,20.35,14.1
13056,2011-11-11,1263.849976,1240.119995,1266.97998,1240.119995,20.35,14.1
13057,2011-11-14,1251.780029,1263.849976,1263.849976,1246.680054,20.35,14.1
13058,2011-11-15,1257.810059,1251.699951,1264.25,1244.339966,20.35,14.1
13059,2011-11-16,1236.910034,1257.810059,1259.609985,1235.670044,20.35,14.1
13060,2011-11-17,1216.130005,1236.560059,1237.72998,1209.430054,20.35,14.1
13061,2011-11-18,1215.650024,1216.189941,1223.51001,1211.359985,20.35,14.1
13062,2011-11-21,1192.97998,1215.619995,1215.619995,1183.160034,20.35,14.1
13063,2011-11-22,1188.040039,1192.97998,1196.810059,1181.650024,20.35,14.1
13064,2011-11-23,1161.790039,1187.47998,1187.47998,1161.790039,20.35,14.1
13065,2011-11-25,1158.670044,1161.410034,1172.660034,1158.660034,20.35,14.1
13066,2011-11-28,1192.550049,1158.670044,1197.349976,1158.670044,20.35,14.1
13067,2011-11-29,1195.189941,1192.560059,1203.670044,1191.800049,20.35,14.1
13068,2011-11-30,1246.959961,1196.719971,1247.109985,1196.719971,20.35,14.1
13069,2011-12-01,1244.579956,1246.910034,1251.089966,1239.72998,20.52,14.3
13070,2011-12-02,1244.280029,1246.030029,1260.079956,1243.349976,20.52,14.3
13071,2011-12-05,1257.079956,1244.329956,1266.72998,1244.329956,20.52,14.3
13072,2011-12-06,1258.469971,1257.189941,1266.030029,1253.030029,20.52,14.3
13073,2011-12-07,1261.01001,1258.140015,1267.060059,1244.800049,20.52,14.3
13074,2011-12-08,1234.349976,1260.869995,1260.869995,1231.469971,20.52,14.3
13075,2011-12-09,1255.189941,1234.47998,1258.25,1234.47998,20.52,14.3
13076,2011-12-12,1236.469971,1255.050049,1255.050049,1227.25,20.52,14.3
13077,2011-12-13,1225.72998,1236.829956,1249.859985,1219.430054,20.52,14.3
13078,2011-12-14,1211.819946,1225.72998,1225.72998,1209.469971,20.52,14.3
13079,2011-12-15,1215.75,1212.119995,1225.599976,1212.119995,20.52,14.3
13080,2011-12-16,1219.660034,1216.089966,1231.040039,1215.199951,20.52,14.3
13081,2011-12-19,1205.349976,1219.73999,1224.569946,1202.369995,20.52,14.3
13082,2011-12-20,1241.300049,1205.719971,1242.819946,1205.719971,20.52,14.3
13083,2011-12-21,1243.719971,1241.25,1245.089966,1229.51001,20.52,14.3
13084,2011-12-22,1254.0,1243.719971,1255.219971,1243.719971,20.52,14.3
13085,2011-12-23,1265.329956,1254.0,1265.420044,1254.0,20.52,14.3
13086,2011-12-27,1265.430054,1265.02002,1269.369995,1262.300049,20.52,14.3
13087,2011-12-28,1249.640015,1265.380005,1265.849976,1248.640015,20.52,14.3
13088,2011-12-29,1263.02002,1249.75,1263.540039,1249.75,20.52,14.3
13089,2011-12-30,1257.599976,1262.819946,1264.119995,1257.459961,20.52,14.3
13090,2012-01-03,1277.060059,1258.859985,1284.619995,1258.859985,21.21,14.87
13091,2012-01-04,1277.300049,1277.030029,1278.72998,1268.099976,21.21,14.87
13092,2012-01-05,1281.060059,1277.300049,1283.050049,1265.26001,21.21,14.87
13093,2012-01-06,1277.810059,1280.930054,1281.839966,1273.339966,21.21,14.87
13094,2012-01-09,1280.699951,1277.829956,1281.98999,1274.550049,21.21,14.87
13095,2012-01-10,1292.079956,1280.77002,1296.459961,1280.77002,21.21,14.87
13096,2012-01-11,1292.47998,1292.02002,1293.800049,1285.410034,21.21,14.87
13097,2012-01-12,1295.5,1292.47998,1296.819946,1285.77002,21.21,14.87
13098,2012-01-13,1289.089966,1294.819946,1294.819946,1277.579956,21.21,14.87
13099,2012-01-17,1293.670044,1290.219971,1303.0,1290.219971,21.21,14.87
13100,2012-01-18,1308.040039,1293.650024,1308.109985,1290.98999,21.21,14.87
13101,2012-01-19,1314.5,1308.069946,1315.48999,1308.069946,21.21,14.87
13102,2012-01-20,1315.380005,1314.48999,1315.380005,1309.170044,21.21,14.87
13103,2012-01-23,1316.0,1315.290039,1322.280029,1309.890015,21.21,14.87
13104,2012-01-24,1314.650024,1315.959961,1315.959961,1306.060059,21.21,14.87
13105,2012-01-25,1326.060059,1314.400024,1328.300049,1307.650024,21.21,14.87
13106,2012-01-26,1318.430054,1326.280029,1333.469971,1313.599976,21.21,14.87
13107,2012-01-27,1316.329956,1318.25,1320.060059,1311.719971,21.21,14.87
13108,2012-01-30,1313.01001,1316.160034,1316.160034,1300.48999,21.21,14.87
13109,2012-01-31,1312.410034,1313.530029,1321.410034,1306.689941,21.21,14.87
13110,2012-02-01,1324.089966,1312.449951,1330.52002,1312.449951,21.8,15.37
13111,2012-02-02,1325.540039,1324.23999,1329.189941,1321.569946,21.8,15.37
13112,2012-02-03,1344.900024,1326.209961,1345.339966,1326.209961,21.8,15.37
13113,2012-02-06,1344.329956,1344.319946,1344.359985,1337.52002,21.8,15.37
13114,2012-02-07,1347.050049,1344.329956,1349.23999,1335.920044,21.8,15.37
13115,2012-02-08,1349.959961,1347.040039,1351.0,1341.949951,21.8,15.37
13116,2012-02-09,1351.949951,1349.969971,1354.319946,1344.630005,21.8,15.37
13117,2012-02-10,1342.640015,1351.209961,1351.209961,1337.349976,21.8,15.37
13118,2012-02-13,1351.77002,1343.060059,1353.349976,1343.060059,21.8,15.37
13119,2012-02-14,1350.5,1351.300049,1351.300049,1340.829956,21.8,15.37
13120,2012-02-15,1343.22998,1350.52002,1355.869995,1340.800049,21.8,15.37
13121,2012-02-16,1358.040039,1342.609985,1359.02002,1341.219971,21.8,15.37
13122,2012-02-17,1361.22998,1358.060059,1363.400024,1357.23999,21.8,15.37
13123,2012-02-20,1361.23,0.0,0.0,0.0,21.8,15.37
13124,2012-02-21,1362.21,1361.22,1367.76,1358.11,21.8,15.37
13125,2012-02-22,1357.66,1362.11,1362.7,1355.53,21.8,15.37
13126,2012-02-23,1363.46,1355.13,1364.24,1352.67,21.8,15.37
13127,2012-02-24,1365.74,1363.46,1368.92,1363.46,21.8,15.37
13128,2012-02-27,1367.59,1365.2,1371.94,1354.92,21.8,15.37
13129,2012-02-28,1372.18,1367.56,1373.09,1365.97,21.8,15.37
